"","Year","Tag","Ring_width(mm)"
"34911",1888,"VMU01B",NA
"34912",1888,"VMU02A",NA
"34913",1888,"VMU02B",NA
"34914",1888,"VMU03A",2.366
"34915",1888,"VMU03B",1.836
"34916",1888,"VMU04A",NA
"34917",1888,"VMU04B",2.212
"34918",1888,"VMU05B",0.657
"34919",1888,"VMU06A",0.571
"34920",1888,"VMU06B",0.394
"34921",1888,"VMU07A",0.602
"34922",1888,"VMU07B",0.785
"34923",1888,"VMU08A",1.508
"34924",1888,"VMU08B",NA
"34925",1888,"VMU09A",1.388
"34926",1888,"VMU09B",1.855
"34927",1888,"VMU10A",0.882
"34928",1888,"VMU10B",0.494
"34929",1889,"HSU01A",NA
"34930",1889,"HSU01B",1.13
"34931",1889,"HSU02A",NA
"34932",1889,"HSU02B",NA
"34933",1889,"HSU03A",3.382
"34934",1889,"HSU04A",NA
"34935",1889,"HSU04B",NA
"34936",1889,"HSU05A",0.945
"34937",1889,"HSU05B",0.706
"34938",1889,"HSU06A",0.51
"34939",1889,"HSU06B",0.62
"34940",1889,"HSU07A",NA
"34941",1889,"HSU07B",0.482
"34942",1889,"HSU08A",0.855
"34943",1889,"HSU08B",0.61
"34944",1889,"LCU01A",0.269
"34945",1889,"LCU01B",0.171
"34946",1889,"LCU02A",0.55
"34947",1889,"LCU02B",0.244
"34948",1889,"LCU03A",0.455
"34949",1889,"LCU03B",0.673
"34950",1889,"LCU04A",0.632
"34951",1889,"LCU04B",NA
"34952",1889,"LCU05A",0.83
"34953",1889,"LCU05B",0.693
"34954",1889,"LCU06A",1.334
"34955",1889,"LCU06B",0.957
"34956",1889,"LCU07A",0.533
"34957",1889,"LCU07B",0.346
"34958",1889,"LCU08A",0.61
"34959",1889,"LCU08B",0.209
"34960",1889,"LCU09A",0.563
"34961",1889,"LCU09B",0.191
"34962",1889,"LCU10A",0.413
"34963",1889,"LCU10B",0.276
"34964",1889,"MLU01A",0.806
"34965",1889,"MLU01B",1.318
"34966",1889,"MLU02A",0.613
"34967",1889,"MLU02B",0.384
"34968",1889,"MLU03A",NA
"34969",1889,"MLU03B",0.182
"34970",1889,"MLU04A",0.31
"34971",1889,"MLU04B",0.293
"34972",1889,"MLU05A",0.793
"34973",1889,"MLU05B",0.546
"34974",1889,"MLU06A",0.384
"34975",1889,"MLU06B",NA
"34976",1889,"MLU06Bb",0.464
"34977",1889,"MLU07A",1.344
"34978",1889,"MLU07B",0.844
"34979",1889,"MLU08A",NA
"34980",1889,"MLU09A",1.031
"34981",1889,"MLU09B",1.492
"34982",1889,"MLU10A",0.33
"34983",1889,"MLU10B",NA
"34984",1889,"VMU01A",0.639
"34985",1889,"VMU01B",NA
"34986",1889,"VMU02A",NA
"34987",1889,"VMU02B",NA
"34988",1889,"VMU03A",1.319
"34989",1889,"VMU03B",1.389
"34990",1889,"VMU04A",NA
"34991",1889,"VMU04B",1.958
"34992",1889,"VMU05B",0.601
"34993",1889,"VMU06A",0.467
"34994",1889,"VMU06B",0.379
"34995",1889,"VMU07A",0.549
"34996",1889,"VMU07B",0.82
"34997",1889,"VMU08A",1.058
"34998",1889,"VMU08B",NA
"34999",1889,"VMU09A",1.543
"35000",1889,"VMU09B",1.758
"35001",1889,"VMU10A",0.753
"35002",1889,"VMU10B",0.312
"35003",1890,"HSU01A",NA
"35004",1890,"HSU01B",1.173
"35005",1890,"HSU02A",NA
"35006",1890,"HSU02B",NA
"35007",1890,"HSU03A",2.644
"35008",1890,"HSU04A",NA
"35009",1890,"HSU04B",NA
"35010",1890,"HSU05A",1.147
"35011",1890,"HSU05B",0.742
"35012",1890,"HSU06A",0.657
"35013",1890,"HSU06B",0.677
"35014",1890,"HSU07A",NA
"35015",1890,"HSU07B",0.469
"35016",1890,"HSU08A",0.611
"35017",1890,"HSU08B",0.705
"35018",1890,"LCU01A",0.21
"35019",1890,"LCU01B",0.169
"35020",1890,"LCU02A",0.419
"35021",1890,"LCU02B",0.202
"35022",1890,"LCU03A",0.328
"35023",1890,"LCU03B",0.635
"35024",1890,"LCU04A",0.695
"35025",1890,"LCU04B",NA
"35026",1890,"LCU05A",0.841
"35027",1890,"LCU05B",0.76
"35028",1890,"LCU06A",1.192
"35029",1890,"LCU06B",0.922
"35030",1890,"LCU07A",0.37
"35031",1890,"LCU07B",0.25
"35032",1890,"LCU08A",0.554
"35033",1890,"LCU08B",0.148
"35034",1890,"LCU09A",0.441
"35035",1890,"LCU09B",0.147
"35036",1890,"LCU10A",0.37
"35037",1890,"LCU10B",0.208
"35038",1890,"MLU01A",0.743
"35039",1890,"MLU01B",1.343
"35040",1890,"MLU02A",0.707
"35041",1890,"MLU02B",0.462
"35042",1890,"MLU03A",NA
"35043",1890,"MLU03B",0
"35044",1890,"MLU04A",0.102
"35045",1890,"MLU04B",0.135
"35046",1890,"MLU05A",0.835
"35047",1890,"MLU05B",0.404
"35048",1890,"MLU06A",0.285
"35049",1890,"MLU06B",NA
"35050",1890,"MLU06Bb",0.263
"35051",1890,"MLU07A",0.467
"35052",1890,"MLU07B",0.549
"35053",1890,"MLU08A",NA
"35054",1890,"MLU09A",0.8
"35055",1890,"MLU09B",1.134
"35056",1890,"MLU10A",0.207
"35057",1890,"MLU10B",NA
"35058",1890,"VMU01A",0.431
"35059",1890,"VMU01B",NA
"35060",1890,"VMU02A",NA
"35061",1890,"VMU02B",NA
"35062",1890,"VMU03A",2.449
"35063",1890,"VMU03B",2.105
"35064",1890,"VMU04A",2.993
"35065",1890,"VMU04B",2.103
"35066",1890,"VMU05B",0.499
"35067",1890,"VMU06A",0.549
"35068",1890,"VMU06B",0.413
"35069",1890,"VMU07A",0.347
"35070",1890,"VMU07B",0.541
"35071",1890,"VMU08A",1.098
"35072",1890,"VMU08B",NA
"35073",1890,"VMU09A",1.418
"35074",1890,"VMU09B",1.495
"35075",1890,"VMU10A",0.716
"35076",1890,"VMU10B",0.3
"35077",1891,"HSU01A",NA
"35078",1891,"HSU01B",1.494
"35079",1891,"HSU02A",NA
"35080",1891,"HSU02B",NA
"35081",1891,"HSU03A",2.797
"35082",1891,"HSU04A",NA
"35083",1891,"HSU04B",NA
"35084",1891,"HSU05A",1.501
"35085",1891,"HSU05B",0.835
"35086",1891,"HSU06A",0.74
"35087",1891,"HSU06B",0.806
"35088",1891,"HSU07A",NA
"35089",1891,"HSU07B",0.434
"35090",1891,"HSU08A",0.765
"35091",1891,"HSU08B",0.794
"35092",1891,"LCU01A",0.201
"35093",1891,"LCU01B",0.114
"35094",1891,"LCU02A",0.387
"35095",1891,"LCU02B",0.19
"35096",1891,"LCU03A",0.351
"35097",1891,"LCU03B",0.711
"35098",1891,"LCU04A",0.623
"35099",1891,"LCU04B",NA
"35100",1891,"LCU05A",0.789
"35101",1891,"LCU05B",0.769
"35102",1891,"LCU06A",1.275
"35103",1891,"LCU06B",1.118
"35104",1891,"LCU07A",0.332
"35105",1891,"LCU07B",0.266
"35106",1891,"LCU08A",0.531
"35107",1891,"LCU08B",0.108
"35108",1891,"LCU09A",0.415
"35109",1891,"LCU09B",0.147
"35110",1891,"LCU10A",0.342
"35111",1891,"LCU10B",0.237
"35112",1891,"MLU01A",0.701
"35113",1891,"MLU01B",1.306
"35114",1891,"MLU02A",0.912
"35115",1891,"MLU02B",0.571
"35116",1891,"MLU03A",NA
"35117",1891,"MLU03B",0.153
"35118",1891,"MLU04A",0.166
"35119",1891,"MLU04B",0.276
"35120",1891,"MLU05A",0.782
"35121",1891,"MLU05B",0.59
"35122",1891,"MLU06A",0.297
"35123",1891,"MLU06B",NA
"35124",1891,"MLU06Bb",0.408
"35125",1891,"MLU07A",0.709
"35126",1891,"MLU07B",0.391
"35127",1891,"MLU08A",NA
"35128",1891,"MLU09A",0.818
"35129",1891,"MLU09B",1.047
"35130",1891,"MLU10A",0.391
"35131",1891,"MLU10B",NA
"35132",1891,"VMU01A",0.581
"35133",1891,"VMU01B",NA
"35134",1891,"VMU02A",NA
"35135",1891,"VMU02B",NA
"35136",1891,"VMU03A",2.672
"35137",1891,"VMU03B",1.885
"35138",1891,"VMU04A",4.31
"35139",1891,"VMU04B",2.218
"35140",1891,"VMU05B",0.494
"35141",1891,"VMU06A",0.563
"35142",1891,"VMU06B",0.405
"35143",1891,"VMU07A",0.463
"35144",1891,"VMU07B",0.637
"35145",1891,"VMU08A",1.47
"35146",1891,"VMU08B",NA
"35147",1891,"VMU09A",1.499
"35148",1891,"VMU09B",1.707
"35149",1891,"VMU10A",0.99
"35150",1891,"VMU10B",0.539
"35151",1892,"HSU01A",NA
"35152",1892,"HSU01B",1.313
"35153",1892,"HSU02A",NA
"35154",1892,"HSU02B",NA
"35155",1892,"HSU03A",3.483
"35156",1892,"HSU04A",1.624
"35157",1892,"HSU04B",NA
"35158",1892,"HSU05A",1.627
"35159",1892,"HSU05B",0.677
"35160",1892,"HSU06A",0.691
"35161",1892,"HSU06B",0.839
"35162",1892,"HSU07A",NA
"35163",1892,"HSU07B",0.52
"35164",1892,"HSU08A",0.729
"35165",1892,"HSU08B",0.71
"35166",1892,"LCU01A",0.216
"35167",1892,"LCU01B",0.135
"35168",1892,"LCU02A",0.413
"35169",1892,"LCU02B",0.227
"35170",1892,"LCU03A",0.352
"35171",1892,"LCU03B",0.574
"35172",1892,"LCU04A",0.567
"35173",1892,"LCU04B",NA
"35174",1892,"LCU05A",0.78
"35175",1892,"LCU05B",0.608
"35176",1892,"LCU06A",1.385
"35177",1892,"LCU06B",1.049
"35178",1892,"LCU07A",0.403
"35179",1892,"LCU07B",0.246
"35180",1892,"LCU08A",0.671
"35181",1892,"LCU08B",0.152
"35182",1892,"LCU09A",0.482
"35183",1892,"LCU09B",0.167
"35184",1892,"LCU10A",0.427
"35185",1892,"LCU10B",0.315
"35186",1892,"MLU01A",0.743
"35187",1892,"MLU01B",1.489
"35188",1892,"MLU02A",0.851
"35189",1892,"MLU02B",0.408
"35190",1892,"MLU03A",NA
"35191",1892,"MLU03B",0.117
"35192",1892,"MLU04A",0.276
"35193",1892,"MLU04B",0.273
"35194",1892,"MLU05A",1.071
"35195",1892,"MLU05B",0.783
"35196",1892,"MLU06A",0.302
"35197",1892,"MLU06B",NA
"35198",1892,"MLU06Bb",0.38
"35199",1892,"MLU07A",1.153
"35200",1892,"MLU07B",0.6
"35201",1892,"MLU08A",NA
"35202",1892,"MLU09A",0.814
"35203",1892,"MLU09B",0.98
"35204",1892,"MLU10A",0.46
"35205",1892,"MLU10B",NA
"35206",1892,"VMU01A",0.997
"35207",1892,"VMU01B",NA
"35208",1892,"VMU02A",NA
"35209",1892,"VMU02B",NA
"35210",1892,"VMU03A",3.299
"35211",1892,"VMU03B",2.718
"35212",1892,"VMU04A",4.445
"35213",1892,"VMU04B",2.323
"35214",1892,"VMU05B",0.651
"35215",1892,"VMU06A",0.944
"35216",1892,"VMU06B",0.603
"35217",1892,"VMU07A",0.7
"35218",1892,"VMU07B",0.822
"35219",1892,"VMU08A",1.949
"35220",1892,"VMU08B",NA
"35221",1892,"VMU09A",1.672
"35222",1892,"VMU09B",1.981
"35223",1892,"VMU10A",1.348
"35224",1892,"VMU10B",0.892
"35225",1893,"HSU01A",NA
"35226",1893,"HSU01B",1.273
"35227",1893,"HSU02A",NA
"35228",1893,"HSU02B",NA
"35229",1893,"HSU03A",3.135
"35230",1893,"HSU04A",1.129
"35231",1893,"HSU04B",NA
"35232",1893,"HSU05A",1.458
"35233",1893,"HSU05B",0.858
"35234",1893,"HSU06A",0.607
"35235",1893,"HSU06B",0.846
"35236",1893,"HSU07A",NA
"35237",1893,"HSU07B",0.527
"35238",1893,"HSU08A",0.593
"35239",1893,"HSU08B",0.696
"35240",1893,"LCU01A",0.178
"35241",1893,"LCU01B",0.104
"35242",1893,"LCU02A",0.398
"35243",1893,"LCU02B",0.217
"35244",1893,"LCU03A",0.315
"35245",1893,"LCU03B",0.714
"35246",1893,"LCU04A",0.524
"35247",1893,"LCU04B",NA
"35248",1893,"LCU05A",0.716
"35249",1893,"LCU05B",0.572
"35250",1893,"LCU06A",1.058
"35251",1893,"LCU06B",0.932
"35252",1893,"LCU07A",0.44
"35253",1893,"LCU07B",0.192
"35254",1893,"LCU08A",0.554
"35255",1893,"LCU08B",0.124
"35256",1893,"LCU09A",0.293
"35257",1893,"LCU09B",0.233
"35258",1893,"LCU10A",0.305
"35259",1893,"LCU10B",0.228
"35260",1893,"MLU01A",0.743
"35261",1893,"MLU01B",1.315
"35262",1893,"MLU02A",0.606
"35263",1893,"MLU02B",0.318
"35264",1893,"MLU03A",NA
"35265",1893,"MLU03B",0.041
"35266",1893,"MLU04A",0.083
"35267",1893,"MLU04B",0.146
"35268",1893,"MLU05A",1.435
"35269",1893,"MLU05B",0.962
"35270",1893,"MLU06A",0.273
"35271",1893,"MLU06B",NA
"35272",1893,"MLU06Bb",0.374
"35273",1893,"MLU07A",0.68
"35274",1893,"MLU07B",0.676
"35275",1893,"MLU08A",NA
"35276",1893,"MLU09A",1.051
"35277",1893,"MLU09B",1.342
"35278",1893,"MLU10A",0.329
"35279",1893,"MLU10B",NA
"35280",1893,"VMU01A",0.441
"35281",1893,"VMU01B",NA
"35282",1893,"VMU02A",NA
"35283",1893,"VMU02B",NA
"35284",1893,"VMU03A",2.819
"35285",1893,"VMU03B",1.545
"35286",1893,"VMU04A",4.116
"35287",1893,"VMU04B",1.688
"35288",1893,"VMU05B",0.578
"35289",1893,"VMU06A",1.425
"35290",1893,"VMU06B",0.667
"35291",1893,"VMU07A",0.596
"35292",1893,"VMU07B",0.818
"35293",1893,"VMU08A",1.725
"35294",1893,"VMU08B",NA
"35295",1893,"VMU09A",0.983
"35296",1893,"VMU09B",1.784
"35297",1893,"VMU10A",1.008
"35298",1893,"VMU10B",0.56
"35299",1894,"HSU01A",NA
"35300",1894,"HSU01B",2.579
"35301",1894,"HSU02A",NA
"35302",1894,"HSU02B",NA
"35303",1894,"HSU03A",3.885
"35304",1894,"HSU04A",1.689
"35305",1894,"HSU04B",NA
"35306",1894,"HSU05A",1.598
"35307",1894,"HSU05B",1.118
"35308",1894,"HSU06A",0.903
"35309",1894,"HSU06B",1.506
"35310",1894,"HSU07A",NA
"35311",1894,"HSU07B",0.497
"35312",1894,"HSU08A",0.736
"35313",1894,"HSU08B",0.815
"35314",1894,"LCU01A",0.217
"35315",1894,"LCU01B",0.163
"35316",1894,"LCU02A",0.323
"35317",1894,"LCU02B",0.193
"35318",1894,"LCU03A",0.351
"35319",1894,"LCU03B",0.712
"35320",1894,"LCU04A",0.393
"35321",1894,"LCU04B",NA
"35322",1894,"LCU05A",0.871
"35323",1894,"LCU05B",0.684
"35324",1894,"LCU06A",1.239
"35325",1894,"LCU06B",1.195
"35326",1894,"LCU07A",0.527
"35327",1894,"LCU07B",0.222
"35328",1894,"LCU08A",0.545
"35329",1894,"LCU08B",0.128
"35330",1894,"LCU09A",0.284
"35331",1894,"LCU09B",0.201
"35332",1894,"LCU10A",0.304
"35333",1894,"LCU10B",0.241
"35334",1894,"MLU01A",1.058
"35335",1894,"MLU01B",1.688
"35336",1894,"MLU02A",0.958
"35337",1894,"MLU02B",0.628
"35338",1894,"MLU03A",NA
"35339",1894,"MLU03B",0.231
"35340",1894,"MLU04A",0.285
"35341",1894,"MLU04B",0.403
"35342",1894,"MLU05A",1.708
"35343",1894,"MLU05B",1.151
"35344",1894,"MLU06A",0.318
"35345",1894,"MLU06B",NA
"35346",1894,"MLU06Bb",0.436
"35347",1894,"MLU07A",1.195
"35348",1894,"MLU07B",1.634
"35349",1894,"MLU08A",NA
"35350",1894,"MLU09A",1.538
"35351",1894,"MLU09B",1.874
"35352",1894,"MLU10A",0.515
"35353",1894,"MLU10B",NA
"35354",1894,"VMU01A",1.163
"35355",1894,"VMU01B",NA
"35356",1894,"VMU02A",NA
"35357",1894,"VMU02B",NA
"35358",1894,"VMU03A",3.67
"35359",1894,"VMU03B",2.375
"35360",1894,"VMU04A",4.447
"35361",1894,"VMU04B",1.904
"35362",1894,"VMU05B",0.719
"35363",1894,"VMU06A",1.654
"35364",1894,"VMU06B",0.714
"35365",1894,"VMU07A",0.643
"35366",1894,"VMU07B",0.88
"35367",1894,"VMU08A",1.411
"35368",1894,"VMU08B",NA
"35369",1894,"VMU09A",1.799
"35370",1894,"VMU09B",2.629
"35371",1894,"VMU10A",1.536
"35372",1894,"VMU10B",1.044
"35373",1895,"HSU01A",NA
"35374",1895,"HSU01B",1.696
"35375",1895,"HSU02A",NA
"35376",1895,"HSU02B",NA
"35377",1895,"HSU03A",3.28
"35378",1895,"HSU04A",1.671
"35379",1895,"HSU04B",NA
"35380",1895,"HSU05A",1.491
"35381",1895,"HSU05B",1.032
"35382",1895,"HSU06A",0.95
"35383",1895,"HSU06B",1.985
"35384",1895,"HSU07A",NA
"35385",1895,"HSU07B",0.511
"35386",1895,"HSU08A",0.703
"35387",1895,"HSU08B",0.681
"35388",1895,"LCU01A",0.184
"35389",1895,"LCU01B",0.125
"35390",1895,"LCU02A",0.378
"35391",1895,"LCU02B",0.199
"35392",1895,"LCU03A",0.236
"35393",1895,"LCU03B",0.613
"35394",1895,"LCU04A",0.341
"35395",1895,"LCU04B",NA
"35396",1895,"LCU05A",0.734
"35397",1895,"LCU05B",0.574
"35398",1895,"LCU06A",1.317
"35399",1895,"LCU06B",1.101
"35400",1895,"LCU07A",0.559
"35401",1895,"LCU07B",0.251
"35402",1895,"LCU08A",0.394
"35403",1895,"LCU08B",0.107
"35404",1895,"LCU09A",0.241
"35405",1895,"LCU09B",0.164
"35406",1895,"LCU10A",0.301
"35407",1895,"LCU10B",0.23
"35408",1895,"MLU01A",0.685
"35409",1895,"MLU01B",1.755
"35410",1895,"MLU02A",1.03
"35411",1895,"MLU02B",0.546
"35412",1895,"MLU03A",NA
"35413",1895,"MLU03B",0.28
"35414",1895,"MLU04A",0.206
"35415",1895,"MLU04B",0.322
"35416",1895,"MLU05A",1.2
"35417",1895,"MLU05B",0.908
"35418",1895,"MLU06A",0.354
"35419",1895,"MLU06B",NA
"35420",1895,"MLU06Bb",0.417
"35421",1895,"MLU07A",1.275
"35422",1895,"MLU07B",1.672
"35423",1895,"MLU08A",NA
"35424",1895,"MLU09A",1.131
"35425",1895,"MLU09B",1.965
"35426",1895,"MLU10A",0.467
"35427",1895,"MLU10B",NA
"35428",1895,"VMU01A",1.74
"35429",1895,"VMU01B",NA
"35430",1895,"VMU02A",NA
"35431",1895,"VMU02B",NA
"35432",1895,"VMU03A",3.726
"35433",1895,"VMU03B",2.425
"35434",1895,"VMU04A",4.131
"35435",1895,"VMU04B",1.661
"35436",1895,"VMU05B",0.867
"35437",1895,"VMU06A",1.462
"35438",1895,"VMU06B",0.904
"35439",1895,"VMU07A",0.796
"35440",1895,"VMU07B",1.11
"35441",1895,"VMU08A",2.763
"35442",1895,"VMU08B",NA
"35443",1895,"VMU09A",2.021
"35444",1895,"VMU09B",2.59
"35445",1895,"VMU10A",1.554
"35446",1895,"VMU10B",1.06
"35447",1896,"HSU01A",NA
"35448",1896,"HSU01B",0.942
"35449",1896,"HSU02A",NA
"35450",1896,"HSU02B",NA
"35451",1896,"HSU03A",2.325
"35452",1896,"HSU04A",0.873
"35453",1896,"HSU04B",0.984
"35454",1896,"HSU05A",1.266
"35455",1896,"HSU05B",0.977
"35456",1896,"HSU06A",0.923
"35457",1896,"HSU06B",1.304
"35458",1896,"HSU07A",NA
"35459",1896,"HSU07B",0.411
"35460",1896,"HSU08A",0.524
"35461",1896,"HSU08B",0.453
"35462",1896,"LCU01A",0.265
"35463",1896,"LCU01B",0.205
"35464",1896,"LCU02A",0.539
"35465",1896,"LCU02B",0.329
"35466",1896,"LCU03A",0.382
"35467",1896,"LCU03B",0.711
"35468",1896,"LCU04A",0.427
"35469",1896,"LCU04B",NA
"35470",1896,"LCU05A",0.96
"35471",1896,"LCU05B",0.685
"35472",1896,"LCU06A",1.518
"35473",1896,"LCU06B",1.083
"35474",1896,"LCU07A",0.645
"35475",1896,"LCU07B",0.333
"35476",1896,"LCU08A",0.578
"35477",1896,"LCU08B",0.148
"35478",1896,"LCU09A",0.264
"35479",1896,"LCU09B",0.208
"35480",1896,"LCU10A",0.561
"35481",1896,"LCU10B",0.302
"35482",1896,"MLU01A",0.708
"35483",1896,"MLU01B",1.64
"35484",1896,"MLU02A",0.608
"35485",1896,"MLU02B",0.373
"35486",1896,"MLU03A",NA
"35487",1896,"MLU03B",0.195
"35488",1896,"MLU04A",0.163
"35489",1896,"MLU04B",0.171
"35490",1896,"MLU05A",1.177
"35491",1896,"MLU05B",0.664
"35492",1896,"MLU06A",0.19
"35493",1896,"MLU06B",NA
"35494",1896,"MLU06Bb",0.301
"35495",1896,"MLU07A",0.721
"35496",1896,"MLU07B",0.837
"35497",1896,"MLU08A",NA
"35498",1896,"MLU09A",0.985
"35499",1896,"MLU09B",0.835
"35500",1896,"MLU10A",0.207
"35501",1896,"MLU10B",NA
"35502",1896,"VMU01A",0.658
"35503",1896,"VMU01B",NA
"35504",1896,"VMU02A",NA
"35505",1896,"VMU02B",NA
"35506",1896,"VMU03A",3.169
"35507",1896,"VMU03B",1.901
"35508",1896,"VMU04A",3.94
"35509",1896,"VMU04B",1.213
"35510",1896,"VMU05B",0.552
"35511",1896,"VMU06A",0.569
"35512",1896,"VMU06B",0.376
"35513",1896,"VMU07A",0.53
"35514",1896,"VMU07B",0.814
"35515",1896,"VMU08A",2.384
"35516",1896,"VMU08B",NA
"35517",1896,"VMU09A",1.572
"35518",1896,"VMU09B",1.641
"35519",1896,"VMU10A",0.863
"35520",1896,"VMU10B",0.821
"35521",1897,"HSU01A",NA
"35522",1897,"HSU01B",1.91
"35523",1897,"HSU02A",NA
"35524",1897,"HSU02B",NA
"35525",1897,"HSU03A",3.468
"35526",1897,"HSU04A",2.193
"35527",1897,"HSU04B",1.893
"35528",1897,"HSU05A",1.57
"35529",1897,"HSU05B",1.015
"35530",1897,"HSU06A",1.331
"35531",1897,"HSU06B",1.696
"35532",1897,"HSU07A",NA
"35533",1897,"HSU07B",0.625
"35534",1897,"HSU08A",0.981
"35535",1897,"HSU08B",0.802
"35536",1897,"LCU01A",0.315
"35537",1897,"LCU01B",0.215
"35538",1897,"LCU02A",0.452
"35539",1897,"LCU02B",0.283
"35540",1897,"LCU03A",0.341
"35541",1897,"LCU03B",0.619
"35542",1897,"LCU04A",0.437
"35543",1897,"LCU04B",NA
"35544",1897,"LCU05A",1.022
"35545",1897,"LCU05B",0.683
"35546",1897,"LCU06A",1.559
"35547",1897,"LCU06B",1.071
"35548",1897,"LCU07A",0.585
"35549",1897,"LCU07B",0.288
"35550",1897,"LCU08A",0.646
"35551",1897,"LCU08B",0.155
"35552",1897,"LCU09A",0.285
"35553",1897,"LCU09B",0.203
"35554",1897,"LCU10A",0.639
"35555",1897,"LCU10B",0.349
"35556",1897,"MLU01A",0.729
"35557",1897,"MLU01B",1.565
"35558",1897,"MLU02A",0.833
"35559",1897,"MLU02B",0.535
"35560",1897,"MLU03A",NA
"35561",1897,"MLU03B",0.336
"35562",1897,"MLU04A",0.27
"35563",1897,"MLU04B",0.393
"35564",1897,"MLU05A",1.628
"35565",1897,"MLU05B",0.872
"35566",1897,"MLU06A",0.253
"35567",1897,"MLU06B",NA
"35568",1897,"MLU06Bb",0.367
"35569",1897,"MLU07A",1.231
"35570",1897,"MLU07B",0.926
"35571",1897,"MLU08A",NA
"35572",1897,"MLU09A",1.249
"35573",1897,"MLU09B",1.32
"35574",1897,"MLU10A",0.479
"35575",1897,"MLU10B",NA
"35576",1897,"VMU01A",1.394
"35577",1897,"VMU01B",NA
"35578",1897,"VMU02A",NA
"35579",1897,"VMU02B",NA
"35580",1897,"VMU03A",3.63
"35581",1897,"VMU03B",2.836
"35582",1897,"VMU04A",3.873
"35583",1897,"VMU04B",1.694
"35584",1897,"VMU05B",1.02
"35585",1897,"VMU06A",0.898
"35586",1897,"VMU06B",0.779
"35587",1897,"VMU07A",1.034
"35588",1897,"VMU07B",1.218
"35589",1897,"VMU08A",3.096
"35590",1897,"VMU08B",NA
"35591",1897,"VMU09A",1.973
"35592",1897,"VMU09B",2.626
"35593",1897,"VMU10A",1.358
"35594",1897,"VMU10B",1.489
"35595",1898,"HSU01A",NA
"35596",1898,"HSU01B",1.219
"35597",1898,"HSU02A",NA
"35598",1898,"HSU02B",NA
"35599",1898,"HSU03A",1.95
"35600",1898,"HSU04A",0.674
"35601",1898,"HSU04B",0.812
"35602",1898,"HSU05A",1.639
"35603",1898,"HSU05B",1.097
"35604",1898,"HSU06A",1.358
"35605",1898,"HSU06B",1.423
"35606",1898,"HSU07A",NA
"35607",1898,"HSU07B",0.54
"35608",1898,"HSU08A",0.694
"35609",1898,"HSU08B",0.528
"35610",1898,"LCU01A",0.342
"35611",1898,"LCU01B",0.282
"35612",1898,"LCU02A",0.571
"35613",1898,"LCU02B",0.351
"35614",1898,"LCU03A",0.459
"35615",1898,"LCU03B",0.862
"35616",1898,"LCU04A",0.536
"35617",1898,"LCU04B",NA
"35618",1898,"LCU05A",1.021
"35619",1898,"LCU05B",0.811
"35620",1898,"LCU06A",1.759
"35621",1898,"LCU06B",1.098
"35622",1898,"LCU07A",0.624
"35623",1898,"LCU07B",0.444
"35624",1898,"LCU08A",0.644
"35625",1898,"LCU08B",0.182
"35626",1898,"LCU09A",0.321
"35627",1898,"LCU09B",0.266
"35628",1898,"LCU10A",0.605
"35629",1898,"LCU10B",0.406
"35630",1898,"MLU01A",0.765
"35631",1898,"MLU01B",1.385
"35632",1898,"MLU02A",0.562
"35633",1898,"MLU02B",0.375
"35634",1898,"MLU03A",NA
"35635",1898,"MLU03B",0.27
"35636",1898,"MLU04A",0.176
"35637",1898,"MLU04B",0.265
"35638",1898,"MLU05A",1.384
"35639",1898,"MLU05B",0.663
"35640",1898,"MLU06A",0.333
"35641",1898,"MLU06B",NA
"35642",1898,"MLU06Bb",0.493
"35643",1898,"MLU07A",0.712
"35644",1898,"MLU07B",0.743
"35645",1898,"MLU08A",NA
"35646",1898,"MLU09A",0.83
"35647",1898,"MLU09B",1.109
"35648",1898,"MLU10A",0.163
"35649",1898,"MLU10B",NA
"35650",1898,"VMU01A",0.471
"35651",1898,"VMU01B",NA
"35652",1898,"VMU02A",NA
"35653",1898,"VMU02B",NA
"35654",1898,"VMU03A",2.57
"35655",1898,"VMU03B",1.776
"35656",1898,"VMU04A",3.033
"35657",1898,"VMU04B",1.119
"35658",1898,"VMU05B",0.646
"35659",1898,"VMU06A",0.301
"35660",1898,"VMU06B",0.365
"35661",1898,"VMU07A",0.58
"35662",1898,"VMU07B",0.72
"35663",1898,"VMU08A",2.203
"35664",1898,"VMU08B",NA
"35665",1898,"VMU09A",1.49
"35666",1898,"VMU09B",2.731
"35667",1898,"VMU10A",0.941
"35668",1898,"VMU10B",0.917
"35669",1899,"HSU01A",NA
"35670",1899,"HSU01B",1.714
"35671",1899,"HSU02A",NA
"35672",1899,"HSU02B",NA
"35673",1899,"HSU03A",2.571
"35674",1899,"HSU04A",1.73
"35675",1899,"HSU04B",2.076
"35676",1899,"HSU05A",2.223
"35677",1899,"HSU05B",1.072
"35678",1899,"HSU06A",1.746
"35679",1899,"HSU06B",1.816
"35680",1899,"HSU07A",NA
"35681",1899,"HSU07B",0.683
"35682",1899,"HSU08A",0.755
"35683",1899,"HSU08B",0.733
"35684",1899,"LCU01A",0.289
"35685",1899,"LCU01B",0.297
"35686",1899,"LCU02A",0.47
"35687",1899,"LCU02B",0.193
"35688",1899,"LCU03A",0.338
"35689",1899,"LCU03B",0.67
"35690",1899,"LCU04A",0.472
"35691",1899,"LCU04B",NA
"35692",1899,"LCU05A",0.829
"35693",1899,"LCU05B",0.602
"35694",1899,"LCU06A",1.582
